k,nmi,nmi_female,nmi_male,misaligned,unfair,fair,aligned_fair,df
4,0.9373996718060601,0.8935292942084684,0.9626884891312475,15,"[1. 1. 2. 3. 1. 2. 2. 3. 1. 2. 3. 1. 2. 1. 3. 3. 2. 1. 2. 1. 1. 1. 1. 3.
 1. 3. 3. 3. 3. 3. 1. 2. 3. 3. 3. 2. 3. 3. 0. 1. 1. 1. 2. 3. 2. 2. 1. 3.
 2. 2. 1. 3. 1. 1. 0. 3. 2. 3. 1. 3. 0. 1. 2. 2. 3. 3. 1. 3. 2. 1. 1. 3.
 3. 0. 3. 1. 1. 3. 2. 3. 2. 3. 2. 2. 3. 1. 2. 2. 1. 1. 1. 3. 3. 1. 3. 3.
 3. 1. 1. 3. 0. 1. 1. 3. 1. 1. 2. 2. 3. 2. 2. 3. 3. 1. 3. 3. 2. 3. 2. 3.
 3. 2. 1. 1. 3. 3. 2. 3. 2. 1. 2. 1. 2. 1. 2. 2. 3. 1. 2. 3. 2. 3. 3. 1.
 2. 2. 1. 3. 2. 2. 3. 1. 1. 2. 0. 3. 3. 3. 3. 3. 0. 3. 3. 2. 1. 1. 3. 1.
 1. 1. 3. 2. 1. 2. 2. 3. 2. 1. 3. 1. 1. 1. 0. 3. 1. 3. 2. 3. 2. 2. 3. 2.
 1. 1. 2. 3. 1. 2. 3. 3. 1. 3. 1. 2. 1. 3. 1. 3. 1. 1. 2. 1. 3. 3. 2. 3.
 3. 3. 1. 1. 1. 1. 3. 2. 3. 1. 1. 1. 3. 3. 3. 2. 3. 3. 1. 2. 1. 1. 1. 2.
 3. 3. 3. 1. 1. 3. 0. 3. 1. 1. 3. 3. 3. 1. 1. 1. 1. 1. 2. 3. 1. 3. 0. 1.
 3. 2. 2. 2. 1. 1. 1. 3. 1. 3. 2. 3. 2. 1. 1. 3. 2. 1. 2. 1. 3. 1. 1. 1.
 1. 3. 0. 3. 3. 2. 1. 3. 2. 2. 3. 2. 1. 3. 1. 1. 2. 0. 3. 2. 2. 1. 1. 2.
 0. 3. 0. 1. 1. 3. 3. 1. 3. 3. 1. 1. 3. 3. 3. 3. 1. 1. 1. 1. 2. 2. 0. 2.
 2. 3. 1. 2. 3. 3. 2. 3. 3. 1. 3. 0. 2. 3. 2. 1. 1. 3. 3. 2. 3. 2. 1. 1.
 2. 1. 1. 1. 2. 3. 3. 3. 3. 1. 3. 1. 3. 3. 1. 0. 1. 3. 2. 3. 3. 1. 2. 2.
 3. 3. 2. 2. 3. 2. 3. 3. 2. 3. 0. 3. 2. 2. 2. 2. 3. 1. 3. 1. 2. 1. 2. 2.
 2. 3. 2. 1. 2. 3. 2. 3. 1. 1. 2. 3. 1. 3. 3. 3. 1. 0. 0. 1. 3. 3. 1. 1.
 1. 3. 1. 2. 3. 3. 3. 3. 3. 3. 2. 1. 2. 2. 3. 1. 2. 1. 1. 3. 2. 3. 3. 3.
 1. 3. 2. 1. 0. 2. 2. 3. 2. 2. 3. 3. 1. 1. 3. 2. 1. 1. 2. 3. 1. 3. 1. 3.
 1. 1. 2. 3. 3. 0. 2. 1. 3. 1. 2. 3. 2. 3. 1. 1. 1. 1. 1. 2. 3. 2. 3. 3.
 3. 3. 3. 3. 1. 3. 2. 0. 3. 3. 3. 2. 3. 1. 3. 1. 2. 0. 1. 3. 1. 3. 3. 1.
 1. 3. 2. 3. 1. 2. 3. 1. 2. 3. 2. 3. 2. 1. 3. 1. 1. 3. 1. 2. 3. 2. 2. 3.
 3. 3. 2. 1. 3. 1. 3. 3. 1. 3. 1. 3. 3. 3. 3. 1. 3. 2. 1. 3. 1. 1. 1. 3.
 3. 2. 2. 1. 2. 1. 1. 3. 3. 3. 1. 3. 0. 3. 1. 2. 2. 0. 3. 3. 1. 3. 2. 1.
 1. 1. 3. 2. 3. 1. 0. 3. 1. 1. 3. 3. 1. 3. 3. 2. 3. 3. 2. 3. 2. 1. 1. 1.
 1. 1. 3. 3. 2. 3. 3. 1. 1. 1. 1. 1. 2. 0. 1. 3. 3. 1. 1. 1. 1. 1. 3. 3.
 1. 2. 3. 1. 1. 2. 3. 3. 3. 3. 1. 2. 3. 2. 3. 1. 1. 1. 1. 2. 1. 3. 1. 3.
 2. 3. 2. 1. 1. 3. 0. 1. 2. 1. 2. 0. 3. 3. 3. 0. 3. 3. 1. 2. 3. 3. 1. 1.
 1. 3. 1. 1. 3. 1. 1. 3. 2. 3. 3. 2. 1. 3. 1. 3. 1. 1. 2. 3. 1. 1. 2. 3.
 2. 1. 1. 1. 0. 2. 3. 3. 2. 1. 1. 3. 3. 3. 3. 1. 3. 3. 1. 3. 3. 3. 3. 1.
 1. 3. 1. 3. 3. 1. 1. 1. 2. 1. 2. 1. 3. 3. 1. 2. 1. 2. 3. 1. 0. 1. 2. 0.
 0. 2. 2. 3. 3. 3. 1. 2. 1. 1. 3. 3. 1. 1. 1. 2. 1. 1. 3. 2. 3. 1. 1. 2.
 0. 1. 0. 2. 1. 1. 3. 1. 0. 0. 3. 2. 1. 3. 1. 1. 1. 1. 2. 2. 0. 3. 2. 3.
 1. 3. 1. 2. 2. 1. 2. 3. 0. 2. 2. 3. 2. 1. 2. 1. 1. 3. 2. 3. 1. 3. 3. 2.
 3. 1. 3. 1. 3. 3. 0. 3. 1. 2. 1. 1. 3. 2. 1. 2. 2. 3. 3. 3. 3. 3. 0. 3.
 3. 3. 0. 1. 3. 1. 3. 2. 3. 3. 3. 1. 1. 3. 2. 3. 2. 3. 2. 2. 1. 3. 1. 3.
 3. 2. 2. 1. 1. 2. 2. 1. 1. 3. 2. 1. 3. 3. 1. 3. 1. 2. 3. 3. 1. 2. 2. 2.
 3. 1. 2. 3. 1. 2. 1. 2. 3. 3. 3. 3. 1. 1. 1. 1. 2. 1. 3. 3. 2. 1. 1. 1.
 0. 1. 1. 3. 1. 2. 2. 1. 3. 1. 0. 1. 1. 2. 1. 1. 3. 3. 2. 1. 0. 3. 3. 1.
 2. 1. 2. 2. 2. 1. 1. 2. 2. 2. 1. 2. 2. 3. 1. 3. 0. 1. 3. 3. 1. 2. 1. 1.
 1. 2. 0. 1. 1. 3. 1. 1. 3. 1. 2. 2. 3. 0. 0. 3.]","[2 2 3 4 2 3 3 4 2 3 4 2 3 2 4 4 3 2 3 2 2 2 2 4 2 4 4 4 4 4 2 3 4 4 4 3 4
 4 1 2 2 2 3 4 3 3 2 4 3 3 2 4 2 2 1 4 3 4 2 4 1 2 3 3 4 4 2 4 3 2 2 4 4 1
 4 2 2 4 3 4 3 4 3 3 4 2 3 3 2 2 2 4 4 2 4 4 4 2 2 4 1 2 2 4 2 2 3 3 4 3 3
 4 4 2 4 4 3 4 3 4 4 3 2 2 4 4 3 4 3 2 3 2 3 2 3 3 4 2 3 4 3 4 4 2 3 3 2 4
 3 3 4 2 2 3 1 4 4 4 4 4 1 4 4 3 2 2 4 2 2 2 4 3 2 3 3 4 3 2 4 2 2 2 1 4 2
 4 3 4 3 3 4 3 2 2 3 4 2 3 4 4 2 4 2 3 2 4 2 4 2 2 3 2 4 4 3 4 4 4 2 2 2 2
 4 3 4 2 2 2 4 4 2 3 4 4 2 3 2 2 2 3 4 4 4 2 2 4 1 4 2 2 4 4 4 2 2 2 2 2 3
 4 2 4 1 2 4 3 3 3 2 2 2 4 2 4 3 4 3 2 2 4 3 2 3 2 2 2 2 2 2 4 1 4 4 3 2 4
 3 3 4 3 2 4 2 2 3 1 4 3 3 2 2 3 1 4 1 2 2 4 4 2 4 4 2 2 4 4 4 4 2 2 2 2 3
 3 1 3 3 4 2 3 4 4 3 4 4 2 4 1 3 3 3 2 2 4 4 3 4 3 2 2 3 2 2 2 3 4 4 4 4 2
 4 2 4 4 2 1 2 4 3 4 4 2 3 3 4 4 3 3 4 3 4 4 3 4 1 4 3 3 3 3 4 2 4 2 3 2 3
 3 3 4 3 2 3 4 3 4 2 2 3 4 2 4 4 4 2 1 1 2 4 4 2 2 2 4 2 3 4 4 4 4 4 4 3 2
 3 3 4 2 3 2 2 4 3 4 4 4 2 4 3 2 1 3 3 4 3 3 4 4 2 2 4 3 2 2 3 4 2 4 2 4 2
 4 3 4 4 1 3 2 4 2 3 4 3 4 2 2 2 2 2 3 4 3 4 4 4 4 4 4 2 4 3 1 4 2 4 3 4 2
 4 2 3 1 2 4 2 4 4 4 2 4 3 4 2 3 4 2 3 4 3 4 3 2 4 2 2 4 2 3 4 3 3 4 4 4 3
 2 4 2 4 4 2 4 2 4 4 4 4 4 4 3 2 4 2 2 2 4 4 3 3 2 3 2 2 4 4 4 2 4 1 4 2 3
 3 1 4 4 2 4 3 2 2 2 4 3 4 2 1 4 2 2 4 4 2 4 4 3 4 3 3 4 3 2 2 2 2 2 4 4 3
 4 4 2 2 2 2 2 3 1 2 4 4 2 2 2 2 2 4 4 2 3 4 2 2 3 4 4 4 4 2 3 2 3 2 2 2 2
 2 3 2 4 2 4 3 4 3 2 2 4 1 2 3 2 3 1 4 4 2 1 4 4 2 3 4 4 2 2 2 4 2 2 4 2 2
 4 3 4 4 3 2 4 2 4 2 2 3 4 2 2 3 4 3 2 2 2 1 3 4 4 3 2 2 4 4 4 4 2 4 4 2 4
 4 4 4 2 2 4 2 4 4 2 2 2 3 2 3 2 4 4 2 3 2 3 4 2 1 2 3 1 1 3 3 4 4 4 2 3 4
 2 4 4 2 2 2 3 2 2 4 3 4 2 2 3 1 2 1 3 2 2 4 2 1 1 4 3 2 4 2 2 2 2 3 3 1 4
 3 4 2 4 2 3 3 2 3 4 1 3 3 4 3 2 3 2 2 4 3 4 2 4 4 3 4 2 4 2 2 4 1 4 2 3 2
 2 4 3 2 3 3 4 4 4 4 4 1 4 4 4 1 2 4 2 4 3 4 4 4 2 2 4 3 4 3 4 3 3 2 4 2 4
 4 3 3 2 2 3 3 2 2 4 3 2 4 4 2 4 2 3 4 4 2 3 3 3 4 2 3 4 2 3 2 3 4 4 4 4 2
 2 2 2 3 2 4 4 3 2 2 2 1 2 2 4 2 3 3 2 4 2 1 2 2 3 2 2 4 4 3 2 1 4 4 2 3 2
 3 3 3 4 2 3 3 3 2 3 3 4 2 4 1 2 4 4 2 3 2 2 2 3 1 4 2 4 2 2 4 2 3 3 4 1 1
 4]","[1 1 2 3 1 2 2 3 1 2 3 1 2 1 3 3 2 1 2 1 1 1 1 3 1 3 3 3 3 3 1 2 3 3 3 2 3
 3 0 1 1 1 2 3 2 2 1 3 2 2 1 3 1 1 0 3 2 3 1 3 0 1 2 2 3 3 1 3 2 1 1 3 3 0
 3 1 1 3 2 3 2 3 2 2 3 1 2 2 1 1 1 3 3 1 3 3 3 1 1 3 0 1 1 3 1 1 2 2 3 2 2
 3 3 1 3 3 2 3 2 3 3 2 1 1 3 3 2 3 2 1 2 1 2 1 2 2 3 1 2 3 2 3 3 1 2 2 1 3
 2 2 3 1 1 2 0 3 3 3 3 3 0 3 3 2 1 1 3 1 1 1 3 2 1 2 2 3 2 1 3 1 1 1 0 3 1
 3 2 3 2 2 3 2 1 1 2 3 1 2 3 3 1 3 1 2 1 3 1 3 1 1 2 1 3 3 2 3 3 3 1 1 1 1
 3 2 3 1 1 1 3 3 1 2 3 3 1 2 1 1 1 2 3 3 3 1 1 3 0 3 1 1 3 3 3 1 1 1 1 1 2
 3 1 3 0 1 3 2 2 2 1 1 1 3 1 3 2 3 2 1 1 3 2 1 2 1 1 1 1 1 1 3 0 3 3 2 1 3
 2 2 3 2 1 3 1 1 2 0 3 2 2 1 1 2 0 3 0 1 1 3 3 1 3 3 1 1 3 3 3 3 1 1 1 1 2
 2 0 2 2 3 1 2 3 3 2 3 3 1 3 0 2 2 2 1 1 3 3 2 3 2 1 1 2 1 1 1 2 3 3 3 3 1
 3 1 3 3 1 0 1 3 2 3 3 1 2 2 3 3 2 2 3 2 3 3 2 3 0 3 2 2 2 2 3 1 3 1 2 1 2
 2 2 3 2 1 2 3 2 3 1 1 2 3 1 3 3 3 1 0 0 1 3 3 1 1 1 3 1 2 3 3 3 3 3 3 2 1
 2 2 3 1 2 1 1 3 2 3 3 3 1 3 2 1 0 2 2 3 2 2 3 3 1 1 3 2 1 1 2 3 1 3 1 3 1
 3 2 3 3 0 2 1 3 1 2 3 2 3 1 1 1 1 1 2 3 2 3 3 3 3 3 3 1 3 2 0 3 1 3 2 3 1
 3 1 2 0 1 3 1 3 3 3 1 3 2 3 1 2 3 1 2 3 2 3 2 1 3 1 1 3 1 2 3 2 2 3 3 3 2
 1 3 1 3 3 1 3 1 3 3 3 3 3 3 2 1 3 1 1 1 3 3 2 2 1 2 1 1 3 3 3 1 3 0 3 1 2
 2 0 3 3 1 3 2 1 1 1 3 2 3 1 0 3 1 1 3 3 1 3 3 2 3 2 2 3 2 1 1 1 1 1 3 3 2
 3 3 1 1 1 1 1 2 0 1 3 3 1 1 1 1 1 3 3 1 2 3 1 1 2 3 3 3 3 1 2 1 2 1 1 1 1
 1 2 1 3 1 3 2 3 2 1 1 3 0 1 2 1 2 0 3 3 1 0 3 3 1 2 3 3 1 1 1 3 1 1 3 1 1
 3 2 3 3 2 1 3 1 3 1 1 2 3 1 1 2 3 2 1 1 1 0 2 3 3 2 1 1 3 3 3 3 1 3 3 1 3
 3 3 3 1 1 3 1 3 3 1 1 1 2 1 2 1 3 3 1 2 1 2 3 1 0 1 2 0 0 2 2 3 3 3 1 2 3
 1 3 3 1 1 1 2 1 1 3 2 3 1 1 2 0 1 0 2 1 1 3 1 0 0 3 2 1 3 1 1 1 1 2 2 0 3
 2 3 1 3 1 2 2 1 2 3 0 2 2 3 2 1 2 1 1 3 2 3 1 3 3 2 3 1 3 1 1 3 0 3 1 2 1
 1 3 2 1 2 2 3 3 3 3 3 0 3 3 3 0 1 3 1 3 2 3 3 3 1 1 3 2 3 2 3 2 2 1 3 1 3
 3 2 2 1 1 2 2 1 1 3 2 1 3 3 1 3 1 2 3 3 1 2 2 2 3 1 2 3 1 2 1 2 3 3 3 3 1
 1 1 1 2 1 3 3 2 1 1 1 0 1 1 3 1 2 2 1 3 1 0 1 1 2 1 1 3 3 2 1 0 3 3 1 2 1
 2 2 2 3 1 2 2 2 1 2 2 3 1 3 0 1 3 3 1 2 1 1 1 2 0 3 1 3 1 1 3 1 2 2 3 0 0
 3]","          age  final-weight  education-num  marital-status  occupation  \
0   -0.872084     -0.285349      -0.031787       -1.327196   -1.313282   
1    0.442836     -1.336100      -0.414760       -0.553321   -0.608479   
2   -0.725982     -0.038697       1.117132       -0.553321   -0.608479   
3   -0.652931      0.000913       1.117132        0.994430    0.096323   
4   -0.725982     -0.005740      -0.031787       -1.327196   -0.843413   
..        ...           ...            ...             ...         ...   
995 -0.287675      0.115823       1.117132       -0.553321   -0.138611   
996 -1.310390      1.238710      -0.031787        0.994430    1.740862   
997 -1.310390      0.224281      -1.180705        0.220554   -0.138611   
998  0.223682     -1.377762       2.266050        0.220554    0.331257   
999 -1.091237      0.033276      -0.031787        0.994430    1.036059   

     relationship  capital-gain  hours-per-week  native-country    income  \
0       -0.306417     -0.156939       -0.206709        0.279865 -0.585049   
1        2.135152     -0.156939       -0.043303        0.279865 -0.585049   
2       -0.916809     -0.156939        1.182247        0.279865  1.709260   
3       -0.306417     -0.156939       -0.043303        0.279865 -0.585049   
4       -0.306417      0.096122        0.773730        0.279865 -0.585049   
..            ...           ...             ...             ...       ...   
995     -0.916809      0.681772       -0.451819        0.279865  1.709260   
996      0.914368     -0.156939       -0.043303        0.279865 -0.585049   
997      0.914368     -0.156939       -0.043303       -3.963575 -0.585049   
998     -0.306417      3.041150        1.590763       -4.973917  1.709260   
999      0.914368     -0.156939       -0.043303        0.279865 -0.585049   

     race  sex  unfair_label  fair_label  
0       4    0             1           1  
1       4    0             1           1  
2       2    1             2           2  
3       4    0             3           2  
4       4    1             1           1  
..    ...  ...           ...         ...  
995     4    1             2           2  
996     2    1             3           3  
997     4    1             0           0  
998     4    1             0           0  
999     4    0             3           3  

[1000 rows x 14 columns]"
5,0.9128542316353806,0.8263843228512538,0.9555219357055355,24,"[2. 3. 3. 3. 2. 2. 2. 3. 0. 0. 2. 2. 3. 1. 0. 3. 0. 0. 3. 2. 2. 3. 2. 3.
 0. 3. 0. 3. 3. 2. 2. 2. 3. 3. 1. 2. 0. 0. 2. 2. 3. 0. 3. 3. 1. 2. 3. 3.
 3. 2. 2. 2. 0. 3. 3. 2. 2. 3. 2. 0. 3. 0. 2. 3. 3. 3. 2. 2. 0. 0. 2. 0.
 3. 3. 2. 2. 1. 2. 4. 0. 3. 3. 0. 0. 2. 2. 2. 0. 3. 4. 2. 1. 3. 3. 2. 2.
 0. 1. 3. 2. 0. 2. 1. 2. 2. 2. 0. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 0. 0. 0.
 3. 2. 0. 2. 3. 3. 3. 2. 3. 3. 3. 3. 3. 2. 3. 3. 2. 0. 0. 2. 3. 3. 3. 0.
 2. 0. 3. 3. 2. 2. 3. 3. 0. 3. 2. 2. 0. 3. 3. 1. 2. 2. 3. 0. 3. 3. 0. 0.
 2. 0. 0. 2. 3. 2. 3. 3. 2. 2. 3. 3. 3. 0. 2. 2. 0. 3. 3. 2. 2. 3. 3. 0.
 2. 2. 3. 0. 2. 1. 2. 2. 3. 2. 2. 0. 3. 3. 2. 3. 2. 0. 0. 1. 2. 3. 3. 2.
 0. 2. 2. 0. 0. 2. 2. 2. 3. 0. 3. 2. 3. 2. 2. 2. 2. 2. 0. 0. 2. 0. 3. 2.
 3. 2. 3. 2. 2. 3. 2. 0. 0. 0. 0. 2. 2. 3. 3. 2. 3. 2. 0. 2. 3. 0. 2. 3.
 0. 0. 3. 1. 2. 0. 0. 2. 2. 1. 3. 2. 2. 0. 3. 2. 3. 3. 0. 0. 3. 0. 2. 3.
 0. 0. 0. 2. 2. 2. 0. 0. 2. 3. 2. 2. 3. 3. 3. 3. 0. 3. 2. 2. 0. 2. 3. 3.
 3. 3. 1. 2. 0. 2. 0. 2. 2. 0. 0. 0. 0. 3. 1. 2. 3. 0. 1. 0. 3. 2. 2. 1.
 0. 2. 0. 0. 2. 3. 3. 2. 2. 3. 0. 0. 2. 1. 2. 2. 2. 2. 0. 2. 3. 1. 3. 3.
 2. 2. 1. 2. 0. 3. 3. 1. 3. 0. 2. 2. 3. 2. 2. 2. 3. 0. 3. 3. 3. 3. 3. 3.
 2. 2. 3. 2. 2. 2. 2. 0. 2. 1. 0. 1. 2. 3. 3. 2. 2. 3. 0. 2. 0. 3. 3. 3.
 3. 2. 2. 3. 3. 2. 2. 3. 2. 1. 0. 2. 2. 3. 2. 0. 0. 2. 3. 2. 2. 3. 0. 0.
 3. 2. 2. 3. 0. 0. 2. 0. 2. 3. 3. 0. 3. 2. 2. 2. 0. 3. 3. 2. 0. 2. 3. 0.
 2. 3. 3. 0. 0. 3. 3. 3. 2. 3. 0. 2. 1. 0. 2. 2. 3. 0. 2. 3. 2. 0. 3. 3.
 3. 3. 2. 3. 0. 3. 1. 1. 0. 3. 3. 2. 2. 3. 2. 2. 1. 2. 0. 3. 2. 2. 2. 0.
 3. 2. 2. 3. 3. 0. 2. 0. 0. 3. 2. 3. 2. 3. 3. 2. 3. 3. 2. 3. 2. 2. 2. 2.
 2. 0. 3. 3. 0. 0. 3. 3. 0. 3. 2. 3. 0. 2. 3. 3. 2. 2. 3. 3. 0. 2. 3. 0.
 0. 2. 3. 2. 0. 2. 3. 0. 3. 2. 0. 2. 3. 4. 3. 0. 3. 3. 3. 3. 2. 0. 2. 1.
 3. 3. 2. 0. 3. 0. 3. 0. 0. 2. 0. 3. 0. 3. 2. 0. 2. 2. 2. 2. 2. 2. 2. 3.
 0. 3. 2. 2. 3. 2. 1. 2. 3. 3. 2. 3. 2. 0. 2. 3. 0. 3. 2. 2. 2. 0. 2. 0.
 0. 3. 0. 0. 1. 2. 0. 2. 0. 3. 2. 3. 2. 0. 3. 3. 2. 2. 2. 3. 2. 3. 3. 2.
 3. 3. 1. 0. 2. 3. 3. 3. 2. 3. 3. 2. 3. 2. 2. 3. 3. 3. 2. 2. 4. 3. 3. 2.
 0. 2. 2. 2. 2. 0. 3. 2. 0. 2. 2. 3. 0. 2. 0. 3. 0. 3. 2. 0. 3. 2. 3. 0.
 0. 3. 2. 2. 2. 0. 1. 0. 2. 2. 1. 3. 2. 3. 1. 3. 0. 3. 3. 2. 0. 1. 3. 2.
 3. 2. 0. 3. 3. 2. 1. 0. 3. 3. 3. 0. 3. 2. 2. 2. 3. 3. 2. 3. 3. 2. 2. 0.
 3. 2. 2. 0. 1. 3. 2. 0. 3. 3. 3. 0. 3. 3. 2. 3. 3. 3. 2. 3. 3. 2. 0. 2.
 2. 0. 0. 2. 0. 2. 3. 2. 0. 3. 0. 0. 2. 1. 3. 0. 3. 3. 3. 1. 2. 2. 2. 2.
 3. 3. 3. 1. 0. 2. 2. 0. 2. 3. 2. 2. 3. 2. 2. 2. 2. 1. 2. 2. 3. 2. 3. 2.
 0. 3. 1. 2. 2. 3. 0. 1. 0. 3. 3. 2. 2. 2. 2. 0. 0. 0. 2. 3. 3. 2. 1. 0.
 3. 0. 2. 2. 3. 0. 3. 2. 2. 2. 2. 3. 2. 3. 2. 2. 3. 3. 3. 3. 2. 0. 0. 2.
 0. 0. 3. 0. 0. 2. 0. 2. 2. 2. 2. 2. 2. 1. 2. 1. 3. 3. 3. 3. 3. 2. 0. 2.
 0. 2. 2. 0. 3. 2. 0. 0. 3. 2. 0. 2. 3. 3. 0. 3. 3. 3. 3. 0. 1. 0. 3. 2.
 1. 2. 2. 2. 3. 3. 2. 2. 2. 3. 2. 2. 3. 2. 1. 3. 1. 3. 0. 3. 3. 3. 3. 2.
 0. 3. 2. 3. 2. 2. 3. 3. 3. 0. 2. 0. 2. 3. 0. 2. 0. 3. 2. 0. 2. 2. 1. 3.
 2. 0. 0. 0. 3. 3. 2. 2. 3. 0. 3. 0. 3. 3. 3. 3. 2. 3. 0. 2. 2. 3. 1. 3.
 3. 2. 3. 3. 3. 3. 3. 2. 2. 3. 2. 3. 0. 0. 2. 3.]","[3 4 4 4 3 3 3 4 1 1 4 3 4 2 1 4 1 1 4 3 3 4 3 4 1 4 1 4 4 3 3 3 4 4 2 3 1
 1 3 3 4 1 4 4 2 3 4 4 4 3 3 3 1 4 4 3 3 4 3 1 4 1 3 4 4 4 3 3 1 1 3 1 4 4
 3 3 2 3 5 1 4 4 1 1 3 3 3 1 4 5 3 2 4 3 3 3 1 2 4 3 1 3 2 3 3 3 1 3 3 3 3
 3 3 3 4 4 4 1 1 1 4 3 1 3 4 4 4 3 4 4 4 4 3 3 4 4 3 1 1 3 4 4 4 1 3 1 4 4
 3 3 4 4 1 4 3 3 1 4 4 2 3 3 4 1 4 4 1 1 3 1 1 3 4 3 4 4 3 3 4 4 4 1 3 3 1
 1 4 3 4 4 4 1 3 3 4 1 3 2 3 3 4 3 3 1 4 4 3 4 3 1 1 2 3 4 4 3 1 3 3 1 1 4
 3 3 4 1 4 3 4 3 3 3 3 3 1 1 3 1 3 3 4 3 4 3 3 4 3 1 1 1 1 3 3 4 4 3 4 3 1
 3 4 1 3 4 1 1 4 2 3 1 1 3 3 2 4 3 3 1 4 4 4 4 1 1 4 1 3 4 1 1 1 3 3 4 1 1
 3 4 3 3 4 4 4 4 1 4 3 3 1 3 4 4 4 4 2 3 1 3 1 3 3 1 1 1 1 4 2 3 4 1 2 1 4
 3 4 2 1 3 1 1 3 4 4 3 3 4 1 1 3 2 3 3 3 3 1 3 4 2 4 4 3 3 2 3 1 4 4 2 4 1
 3 3 4 3 3 3 4 1 4 4 4 4 4 4 3 3 4 3 3 3 3 1 3 2 1 2 3 4 4 3 3 4 1 3 1 4 4
